"chrom","start","end","pro_plus_abs","pro_minus_abs","bidir","in_setB"
"chr1",20213459,20213682,33.22,0,0,FALSE
"chr1",20355870,20356140,65.27,170.23,0.383422428479117,TRUE
"chr1",20356843,20357631,417.85,388.71,0.930262055761637,TRUE
"chr1",20358725,20359034,76.33,188.09,0.405816364506353,TRUE
"chr1",21241656,21242035,4.08,39.29,0.103843217103589,FALSE
"chr1",21247156,21247486,30.88,54.17,0.570057227247554,TRUE
"chr1",21251980,21252217,43.13,27.97,0.648504521214932,TRUE
"chr1",21254703,21254999,1.75,16.68,0.104916067146283,FALSE
"chr1",21268429,21268801,0.58,29.18,0.019876627827279,FALSE
"chr1",21337038,21337261,57.13,29.17,0.510589882723613,TRUE
"chr1",21401819,21402151,4.08,0,0,FALSE
"chr1",21622191,21622415,0.58,16.07,0.0360920970752956,FALSE
"chr1",21625772,21626068,9.91,41.67,0.237820974322054,FALSE
"chr1",21634234,21634743,215.05,101.2,0.470588235294118,TRUE
"chr1",21635650,21635930,78.68,1.19,0.0151245551601423,FALSE
"chr1",21638763,21639420,120.63,84.53,0.700737793252093,TRUE
"chr1",22412688,22413243,12.83,12.51,0.975058456742011,TRUE
"chr1",22469452,22469840,20.97,8.94,0.426323319027182,TRUE
"chr1",22472532,22473416,74.01,41.07,0.554925010133766,TRUE
"chr1",23530910,23531208,58.27,216.08,0.269668641243984,FALSE
"chr1",23531805,23532062,220.87,23.22,0.105129714311586,FALSE
"chr1",23957126,23957413,254.67,164.28,0.645070090705619,TRUE
"chr1",24001275,24001699,8.74,4.17,0.477116704805492,TRUE
"chr1",24011643,24011918,83.34,56.55,0.678545716342693,TRUE
"chr1",24018849,24019163,103.73,81.55,0.786175648317748,TRUE
"chr1",24567889,24568509,464.46,48.82,0.105111312061319,FALSE
"chr1",24570410,24570783,74.6,7.74,0.103753351206434,FALSE
"chr1",24769808,24770078,13.41,0.6,0.0447427293064877,FALSE
"chr1",25568216,25568465,27.97,5.96,0.21308544869503,FALSE
"chr1",25756866,25757517,9.34,36.92,0.252979414951246,FALSE
"chr1",26914112,26914413,8.16,6.55,0.802696078431372,TRUE
"chr1",28068727,28068941,0.58,4.76,0.121848739495798,FALSE
"chr1",28520266,28520598,81,31.55,0.389506172839506,TRUE
"chr1",29227603,29227929,83.91,137.5,0.610254545454545,TRUE
"chr1",30296207,30296967,13.41,1.2,0.0894854586129754,FALSE
"chr1",30297744,30298008,4.66,0,0,FALSE
"chr1",30302743,30303650,33.79,57.16,0.591147655703289,TRUE
"chr1",30345429,30346053,9.91,11.33,0.874669020300088,TRUE
"chr1",31186608,31186900,4.67,20.84,0.224088291746641,FALSE
"chr1",31187059,31187304,44.88,10.72,0.238859180035651,FALSE
"chr1",31368508,31369207,51.27,26.19,0.510825043885313,TRUE
"chr1",31412818,31413141,4.67,35.12,0.132972665148064,FALSE
"chr1",31830343,31831147,289.04,160.12,0.553971768613341,TRUE
"chr1",31842833,31843287,128.2,297.62,0.430750621598011,TRUE
"chr1",31855047,31855540,4.66,37.52,0.124200426439232,FALSE
"chr1",31880135,31880536,27.39,130.96,0.2091478313989,FALSE
"chr1",31880898,31881150,38.45,116.65,0.32961851693099,TRUE
"chr1",31938554,31938863,176.58,30.36,0.171933401291199,FALSE
"chr1",32240497,32240764,82.18,10.13,0.123266001460209,FALSE
"chr1",32332832,32333168,49.54,301.19,0.164480892459909,FALSE
"chr1",33660389,33660925,11.07,9.53,0.860885275519422,TRUE
"chr1",34825617,34825962,50.12,6.55,0.130686352753392,FALSE
"chr1",35505975,35506405,14.57,12.52,0.85929993136582,TRUE
"chr1",36204095,36204494,41.95,34.53,0.823122765196663,TRUE
"chr1",37038659,37039042,24.47,1.79,0.0731507968941561,FALSE
"chr1",37495491,37495690,1.17,10.72,0.109141791044776,FALSE
"chr1",37793305,37793677,70.51,260.71,0.270453760883741,FALSE
"chr1",38415310,38415513,0,1.19,0,FALSE
"chr1",38418670,38418868,17.48,0.6,0.034324942791762,FALSE
"chr1",38421654,38421940,1.16,0,0,FALSE
"chr1",39142806,39143203,34.39,25.6,0.744402442570515,TRUE
"chr1",39175020,39175210,0,0,0,FALSE
"chr1",39178953,39179251,55.37,2.98,0.0538197579916923,FALSE
"chr1",39960337,39960572,18.06,8.94,0.495016611295681,TRUE
"chr1",39980652,39980874,7.58,6.55,0.864116094986807,TRUE
"chr1",40094973,40095284,19.23,54.17,0.354993538859147,TRUE
"chr1",40140300,40140551,25.64,35.73,0.717604254128184,TRUE
"chr1",40141062,40141447,29.14,34.53,0.843903851723139,TRUE
"chr1",40899465,40899715,18.65,172.61,0.108047042465674,FALSE
"chr1",40919394,40919740,35.56,38.7,0.918863049095607,TRUE
"chr1",40923685,40923947,204.55,37.51,0.183378147152285,FALSE
"chr1",41372178,41372419,3.5,0.6,0.171428571428571,FALSE
"chr1",41423690,41423951,0,2.39,0,FALSE
"chr1",41500999,41501263,110.15,448.22,0.245749854981929,FALSE
"chr1",41778332,41778743,12.81,37.5,0.3416,TRUE
"chr1",41789411,41790214,46.6,298.81,0.155951942706067,FALSE
"chr1",41795137,41795486,0.58,7.15,0.0811188811188811,FALSE
"chr1",41860167,41860573,124.72,126.19,0.988350899437356,TRUE
"chr1",41866228,41866678,62.94,35.13,0.55815061963775,TRUE
"chr1",41868169,41868603,39.05,19.05,0.487836107554417,TRUE
"chr1",42657536,42657906,6.41,170.25,0.0376505139500734,FALSE
"chr1",42658053,42658302,40.2,170.82,0.235335440814893,FALSE
"chr1",42973287,42973691,12.82,100.59,0.127448056466846,FALSE
"chr1",42992357,42992799,24.48,2.98,0.121732026143791,FALSE
"chr1",42993605,42993890,3.49,9.52,0.366596638655462,TRUE
"chr1",43069597,43069811,0.58,20.84,0.027831094049904,FALSE
"chr1",43531921,43532104,33.22,264.28,0.125700015135462,FALSE
"chr1",43783772,43784254,17.5,8.34,0.476571428571429,TRUE
"chr1",43830825,43831192,80.42,32.15,0.399776175080826,TRUE
"chr1",43885501,43885684,0.58,4.17,0.139088729016787,FALSE
"chr1",44819469,44819799,27.97,625.6,0.0447090792838875,FALSE
"chr1",45304672,45305043,738.96,79.17,0.107137057486197,FALSE
"chr1",45305442,45305649,100.24,2.38,0.0237430167597765,FALSE
"chr1",45516779,45517341,31.46,164.28,0.191502313123935,FALSE
"chr1",45519333,45519628,53.03,222.02,0.238852355643636,FALSE
"chr1",46603500,46603775,16.9,70.24,0.240603644646925,FALSE
"chr1",46757752,46758303,317.62,203.56,0.640891631509351,TRUE
"chr1",47771895,47772256,13.4,13.1,0.977611940298507,TRUE
"chr1",47882612,47882865,15.15,1.79,0.118151815181518,FALSE
"chr1",47894720,47894962,40.21,21.43,0.532952001989555,TRUE
"chr1",47921067,47921393,7,2.38,0.34,TRUE
"chr1",49257477,49257667,18.07,21.43,0.843210452636491,TRUE
"chr1",51297485,51297675,8.16,27.39,0.297918948521358,TRUE
"chr1",51306894,51307457,7.58,20.85,0.363549160671463,TRUE
"chr1",51321293,51321788,43.71,54.18,0.806755260243632,TRUE
"chr1",51330424,51330617,34.39,28.58,0.831055539400989,TRUE
"chr1",51541797,51542158,23.31,13.1,0.561990561990562,TRUE
"chr1",51558697,51558916,96.16,10.13,0.105345257903494,FALSE
"chr1",51567494,51568081,130.53,61.92,0.474373707193749,TRUE
"chr1",51578728,51579072,10.5,16.68,0.629496402877698,TRUE
"chr1",51607844,51608038,2.34,4.76,0.491596638655462,TRUE
"chr1",53592839,53593172,6.41,4.17,0.650546021840874,TRUE
"chr1",56555468,56555736,1.17,5.37,0.217877094972067,FALSE
"chr1",56787438,56787626,1.17,2.39,0.489539748953975,TRUE
"chr1",56788228,56788711,5.83,5.37,0.921097770154374,TRUE
"chr1",61215649,61216164,20.97,0,0,FALSE
"chr1",61293028,61293241,0.58,2.98,0.194630872483221,FALSE
"chr1",61642468,61642661,1.75,7.15,0.244755244755245,FALSE
"chr1",61744310,61744561,140.45,4.77,0.0339622641509434,FALSE
"chr1",64983134,64983530,6.99,60.72,0.115118577075099,FALSE
"chr1",64990784,64990968,3.5,1.79,0.511428571428571,TRUE
"chr1",64996944,64997212,8.74,6.55,0.749427917620137,TRUE
"chr1",65044315,65044759,53.62,107.17,0.500326583932071,TRUE
"chr1",67609112,67609396,0,1.79,0,FALSE
"chr1",69161422,69161662,3.5,2.39,0.682857142857143,TRUE
"chr1",70915358,70915713,0,0,0,FALSE
"chr1",71448575,71449152,7,6.56,0.937142857142857,TRUE
"chr1",71461514,71461773,3.5,0.6,0.171428571428571,FALSE
"chr1",71520168,71520460,4.08,0,0,FALSE
"chr1",72003095,72003416,0,6.56,0,FALSE
"chr1",72006715,72007021,0.58,0.6,0.966666666666667,TRUE
"chr1",72007383,72007566,0.58,0,0,FALSE
"chr1",74485342,74485623,4.66,6.56,0.710365853658537,TRUE
"chr1",74652294,74652973,60.6,92.27,0.656768180340306,TRUE
"chr1",74690142,74690422,4.08,3.58,0.877450980392157,TRUE
"chr1",74703331,74703720,5.24,12.51,0.418864908073541,TRUE
"chr1",74704410,74704698,4.08,2.39,0.58578431372549,TRUE
"chr1",76944153,76944478,1.75,0,0,FALSE
"chr1",76945027,76945288,0,8.93,0,FALSE
"chr1",79361179,79361610,2.33,2.38,0.978991596638656,TRUE
"chr1",79392197,79392819,0.58,0,0,FALSE
"chr1",81167121,81167353,0,0.6,0,FALSE
"chr1",83055875,83056063,0,0,0,FALSE
"chr1",85278745,85279043,5.25,0.6,0.114285714285714,FALSE
"chr1",85297858,85298182,34.39,14.89,0.432974701948241,TRUE
"chr1",85550951,85551253,14.58,9.54,0.654320987654321,TRUE
"chr1",85822700,85823080,6.41,21.44,0.298973880597015,TRUE
"chr1",85830545,85830858,13.99,36.91,0.379030073150908,TRUE
"chr1",87715061,87715391,0.58,0,0,FALSE
"chr1",91099822,91100666,25.06,2.99,0.119313647246608,FALSE
"chr1",91749802,91750054,0,3.57,0,FALSE
"chr1",91777607,91777902,0.58,1.79,0.324022346368715,TRUE
"chr1",93779767,93780061,3.49,2.98,0.853868194842407,TRUE
"chr1",93908793,93908998,18.06,16.07,0.889811738648948,TRUE
"chr1",94247822,94248046,75.17,10.72,0.142610083810031,FALSE
"chr1",94250358,94250655,31.46,38.7,0.812919896640827,TRUE
"chr1",96060609,96060853,1.75,14.88,0.11760752688172,FALSE
"chr1",107756391,107756709,10.5,13.7,0.766423357664234,TRUE
"chr1",107936596,107936950,0,63.7,0,FALSE
"chr1",108199185,108199530,980.21,621.43,0.633976392813785,TRUE
"chr1",109096442,109096657,49.54,0.6,0.0121114251110214,FALSE
"chr1",109115650,109116009,363.06,5.37,0.0147909436456784,FALSE
"chr1",109138000,109138316,37.31,9.54,0.255695523988207,FALSE
"chr1",109151303,109151566,329.26,140.48,0.426653708315617,TRUE
"chr1",109152253,109152511,98.49,135.72,0.725685234305924,TRUE
"chr1",109154564,109154887,64.1,10.13,0.158034321372855,FALSE
"chr1",109199200,109199676,50.7,9.53,0.187968441814596,FALSE
"chr1",109246253,109246549,69.35,28.57,0.411968276856525,TRUE
"chr1",109724280,109724789,43.69,50.01,0.873625274945011,TRUE
"chr1",109725536,109725837,54.19,11.91,0.219782247647167,FALSE
"chr1",109729697,109729990,198.73,4.77,0.0240024153373924,FALSE
"chr1",110612495,110612689,1.75,2.38,0.735294117647059,TRUE
"chr1",110746360,110746883,0,0,0,FALSE
"chr1",111513374,111513854,28.55,13.7,0.479859894921191,TRUE
"chr1",113147997,113148208,16.31,52.39,0.311318953998855,TRUE
"chr1",113388205,113388482,16.32,102.38,0.159406134010549,FALSE
"chr1",113388730,113388983,72.27,279.77,0.258319333738428,FALSE
"chr1",113809904,113810188,30.89,19.05,0.616704435092263,TRUE
"chr1",113976601,113976971,115.97,86.32,0.744330430283694,TRUE
"chr1",114000488,114000798,26.23,5.36,0.20434616850934,FALSE
"chr1",114034031,114034404,177.15,444.05,0.398941560635064,TRUE
"chr1",115664838,115665074,6.99,30.95,0.225848142164782,FALSE
"chr1",115665413,115665794,58.85,25,0.424808836023789,TRUE
"chr1",115713116,115713429,46.63,78.57,0.593483517882143,TRUE
"chr1",116268204,116268471,34.96,38.1,0.91758530183727,TRUE
"chr1",116858905,116859287,13.98,10.73,0.767525035765379,TRUE
"chr1",116879763,116880023,19.23,53.57,0.358969572521934,TRUE
"chr1",116919897,116920146,51.87,0,0,FALSE
"chr1",117268936,117269250,14.57,60.72,0.239953886693017,FALSE
"chr1",117590322,117590506,17.49,17.27,0.987421383647799,TRUE
"chr1",119785832,119786022,4.08,2.38,0.583333333333333,TRUE
"chr1",145708130,145708705,40.2,24.41,0.607213930348259,TRUE
"chr1",145711184,145711503,43.13,47.03,0.917074207952371,TRUE
"chr1",147669258,147670078,185.32,483.93,0.382947947017131,TRUE
"chr1",147716548,147716861,19.81,69.65,0.284422110552764,FALSE
"chr1",148376449,148376868,18.64,14.88,0.798283261802575,TRUE
"chr1",150981728,150982119,449.31,70.84,0.157663973648483,FALSE
"chr1",151004073,151004359,3.5,54.18,0.0645994832041344,FALSE
"chr1",151005918,151006207,95,73.81,0.776947368421053,TRUE
"chr1",151006644,151006910,89.17,293.46,0.303857425202753,TRUE
"chr1",151007963,151008345,82.16,117.28,0.700545702592087,TRUE
"chr1",151514117,151514475,175.41,82.74,0.471694886266461,TRUE
"chr1",151516446,151516752,22.73,49.4,0.460121457489879,TRUE
"chr1",151993976,151994412,238.94,212.49,0.889302753829413,TRUE
"chr1",152743126,152743579,1.17,5.96,0.196308724832215,FALSE
"chr1",153510974,153511333,11.08,1.19,0.107400722021661,FALSE
"chr1",153587340,153587556,3.5,2.39,0.682857142857143,TRUE
"chr1",154190589,154190867,1.16,147.62,0.00785801381926568,FALSE
"chr1",154193929,154194169,67.59,13.69,0.202544755141293,FALSE
"chr1",154329345,154329602,146.27,36.32,0.248307923702741,FALSE
"chr1",154941531,154941829,5.82,4.77,0.819587628865979,TRUE
"chr1",156616527,156616800,76.34,98.21,0.777313919152836,TRUE
"chr1",157132243,157132459,4.67,30.35,0.153871499176277,FALSE
"chr1",157235180,157235558,4.66,4.17,0.894849785407725,TRUE
"chr1",161118933,161119120,32.05,47.01,0.681769836205063,TRUE
"chr1",161589509,161589747,21.57,10.13,0.469633750579509,TRUE
"chr1",161671363,161671562,22.73,13.7,0.602727672679278,TRUE
"chr1",162152312,162152532,1.17,40.47,0.0289103039288362,FALSE
"chr1",162158707,162158924,51.28,131.55,0.389813759026986,TRUE
"chr1",162159430,162159855,203.97,115.49,0.566210717262343,TRUE
"chr1",162163495,162163765,43.7,32.15,0.735697940503432,TRUE
"chr1",162165561,162166194,61.19,164.29,0.372451153448171,TRUE
"chr1",162168398,162168607,62.94,50.01,0.794566253574833,TRUE
"chr1",164590755,164591013,37.88,19.06,0.503167898627244,TRUE
"chr1",164598680,164598971,88.58,28.57,0.32253330322872,TRUE
"chr1",164748130,164748913,81.58,17.26,0.211571463594018,FALSE
"chr1",164771746,164771929,9.91,41.67,0.237820974322054,FALSE
"chr1",165158873,165159120,5.24,5.36,0.977611940298507,TRUE
"chr1",165162985,165163417,57.11,30.98,0.542461915601471,TRUE
"chr1",165164128,165164342,5.24,0,0,FALSE
"chr1",168907200,168907460,242.45,7.14,0.0294493710043308,FALSE
"chr1",169509381,169509596,7.57,2.39,0.315719947159841,TRUE
"chr1",169510682,169510947,4.08,2.38,0.583333333333333,TRUE
"chr1",169517660,169517975,0,1.2,0,FALSE
"chr1",169529374,169529708,68.2,42.86,0.628445747800586,TRUE
"chr1",171257427,171257815,46.63,29.18,0.625777396525842,TRUE
"chr1",171258574,171258850,14.57,55.37,0.263138883872133,FALSE
"chr1",171259568,171259849,1.75,0.6,0.342857142857143,TRUE
"chr1",172530072,172530339,22.73,14.29,0.628684557853058,TRUE
"chr1",172746391,172746925,0,2.39,0,FALSE
"chr1",175180039,175180350,0,35.73,0,FALSE
"chr1",175187259,175187453,16.32,26.79,0.609182530795073,TRUE
"chr1",177145227,177145476,2.91,9.53,0.305351521511018,TRUE
"chr1",177440842,177441253,23.9,7.75,0.324267782426778,TRUE
"chr1",177448666,177449138,25.64,23.81,0.928627145085803,TRUE
"chr1",177451131,177451320,0.58,3.58,0.162011173184358,FALSE
"chr1",177476721,177477042,9.32,3.57,0.383047210300429,TRUE
"chr1",177571789,177572065,1.16,67.86,0.0170940170940171,FALSE
"chr1",177585636,177585926,9.9,1.79,0.180808080808081,FALSE
"chr1",177620691,177621005,9.92,19.06,0.520461699895068,TRUE
"chr1",178655609,178655979,1.17,0.6,0.512820512820513,TRUE
"chr1",178725838,178726115,113.06,136.32,0.8293720657277,TRUE
"chr1",179005640,179005894,0,0,0,FALSE
"chr1",179866630,179866814,0,24.4,0,FALSE
"chr1",179883085,179883300,139.27,0,0,FALSE
"chr1",180167669,180168247,23.9,54.17,0.441203618238878,TRUE
"chr1",180228489,180228855,115.38,420.83,0.274172468692821,FALSE
"chr1",180953901,180954084,0,15.48,0,FALSE
"chr1",181126973,181127295,0,26.2,0,FALSE
"chr1",181133678,181133884,6.99,0.6,0.0858369098712446,FALSE
"chr1",182244412,182244770,8.16,13.1,0.622900763358779,TRUE
"chr1",182315259,182315624,19.22,38.1,0.504461942257218,TRUE
"chr1",182603799,182604028,23.9,66.06,0.361792310021193,TRUE
"chr1",183023818,183024232,382.3,166.08,0.434423227831546,TRUE
"chr1",183262887,183263120,9.91,3.58,0.36125126135217,TRUE
"chr1",184373208,184373506,5.83,60.72,0.0960144927536232,FALSE
"chr1",184408545,184408901,18.65,2.99,0.160321715817694,FALSE
"chr1",184482922,184483418,41.95,3.57,0.0851013110846245,FALSE
"chr1",184484209,184484470,32.07,8.94,0.278765201122544,FALSE
"chr1",184626639,184627021,39.63,12.5,0.315417612919505,TRUE
"chr1",188893393,188893824,0,0.6,0,FALSE
"chr1",197485861,197486214,9.9,11.32,0.874558303886926,TRUE
"chr1",200016694,200017258,23.31,38.7,0.602325581395349,TRUE
"chr1",200091152,200091358,6.41,2.98,0.464898595943838,TRUE
"chr1",200118722,200119021,8.15,5.96,0.731288343558282,TRUE
"chr1",200302203,200302484,3.5,64.3,0.0544323483670296,FALSE
"chr1",201170143,201170388,11.07,30.96,0.357558139534884,TRUE
"chr1",201495425,201495685,13.4,170.83,0.0784405549376573,FALSE
"chr1",201598046,201598229,75.76,1.79,0.0236272439281943,FALSE
"chr1",202018717,202018980,126.46,50.6,0.400126522220465,TRUE
"chr1",202023164,202023418,53.61,3.57,0.0665920537213206,FALSE
"chr1",202058736,202058949,30.3,1.2,0.0396039603960396,FALSE
"chr1",202106369,202106687,408.51,28.57,0.0699370884433674,FALSE
"chr1",202108220,202108575,295.46,63.69,0.215562174236783,FALSE
"chr1",202112819,202113201,222.04,153.56,0.691587101423167,TRUE
"chr1",202132054,202132310,37.3,192.85,0.193414570910034,FALSE
"chr1",202132547,202132877,118.3,123.21,0.960149338527717,TRUE
"chr1",202254387,202254623,0,4.17,0,FALSE
"chr1",202269664,202270107,4.08,16.07,0.253889234598631,FALSE
"chr1",202334723,202334929,0.58,57.13,0.0101522842639594,FALSE
"chr1",202335214,202335802,63.52,97.63,0.650619686571751,TRUE
"chr1",203059346,203059709,3.49,10.72,0.325559701492537,TRUE
"chr1",203086690,203087267,16.33,11.31,0.692590324556032,TRUE
"chr1",203089112,203089880,19.23,22.62,0.850132625994695,TRUE
"chr1",204104157,204104408,8.17,14.89,0.548690396239087,TRUE
"chr1",204141256,204141466,5.24,0,0,FALSE
"chr1",204148825,204149071,4.08,13.11,0.311212814645309,TRUE
"chr1",204380437,204380871,147.44,1009.52,0.146049607734369,FALSE
"chr1",204381157,204381409,55.37,18.46,0.333393534404912,TRUE
"chr1",204763627,204763980,2.33,6.55,0.355725190839695,TRUE
"chr1",205506102,205506374,31.46,28.57,0.908137317228226,TRUE
"chr1",206688870,206689223,48.95,78.58,0.622932043777043,TRUE
"chr1",206797026,206797243,0,0.6,0,FALSE
"chr1",206815202,206815409,1.17,0,0,FALSE
"chr1",206841984,206842264,10.49,4.77,0.454718779790276,TRUE
"chr1",206843410,206844153,64.69,201.2,0.321520874751491,TRUE
"chr1",206847532,206847962,51.29,82.74,0.619893642736282,TRUE
"chr1",206895222,206895644,25.64,274.39,0.0934436386165677,FALSE
"chr1",206898624,206898922,34.96,27.39,0.783466819221968,TRUE
"chr1",206901246,206901573,22.14,112.49,0.196817494888435,FALSE
"chr1",206903576,206904142,117.71,133.93,0.878891958485776,TRUE
"chr1",206906086,206906327,15.73,29.76,0.528561827956989,TRUE
"chr1",207316250,207316440,5.25,1.19,0.226666666666667,FALSE
"chr1",207948669,207949255,6.4,7.75,0.825806451612903,TRUE
"chr1",207950820,207951248,11.65,16.08,0.724502487562189,TRUE
"chr1",208476550,208477114,2.33,11.32,0.205830388692579,FALSE
"chr1",209218971,209219187,5.24,13.1,0.4,TRUE
"chr1",209220010,209220314,46.03,17.27,0.375190093417337,TRUE
"chr1",209546422,209546753,26.81,20.24,0.754942185751585,TRUE
"chr1",210366987,210367234,10.49,8.34,0.795042897998093,TRUE
"chr1",211187435,211187951,0,2.98,0,FALSE
"chr1",211258864,211259193,27.98,322.02,0.0868890131047761,FALSE
"chr1",211521484,211521847,14.56,25.01,0.582167133146741,TRUE
"chr1",211735704,211735942,2.91,66.08,0.0440375302663438,FALSE
"chr1",212466926,212467243,48.94,48.82,0.997548017981202,TRUE
"chr1",212467712,212467907,34.96,33.92,0.97025171624714,TRUE
"chr1",212557953,212558288,115.39,154.16,0.748508043591074,TRUE
"chr1",215425159,215425546,9.33,6.55,0.702036441586281,TRUE
"chr1",215473774,215474173,2.33,2.38,0.978991596638656,TRUE
"chr1",215481991,215482576,56.52,8.34,0.14755838641189,FALSE
"chr1",215540222,215540609,47.78,103.58,0.461285962541031,TRUE
"chr1",218480807,218481008,13.41,7.15,0.533184190902312,TRUE
"chr1",223149044,223149483,27.98,19.64,0.70192994996426,TRUE
"chr1",223212525,223212940,0.58,10.72,0.0541044776119403,FALSE
"chr1",223303400,223303669,0.58,6.56,0.0884146341463415,FALSE
"chr1",223444484,223444868,10.49,66.67,0.157342132893355,FALSE
"chr1",223655007,223655518,2.33,2.98,0.781879194630873,TRUE
"chr1",224204941,224205189,7.58,24.41,0.31052847193773,TRUE
"chr1",224903584,224903878,0,1.2,0,FALSE
"chr1",225898204,225898444,6.99,3.57,0.510729613733906,TRUE
"chr1",227893336,227893561,1.17,2.39,0.489539748953975,TRUE
"chr1",229161598,229161916,0.58,19.05,0.0304461942257218,FALSE
"chr1",229162241,229162612,18.65,11.91,0.638605898123324,TRUE
"chr1",229165370,229165809,184.15,14.29,0.0775997827857725,FALSE
"chr1",229221397,229221742,2.91,7.15,0.406993006993007,TRUE
"chr1",229223410,229223711,12.24,17.86,0.685330347144457,TRUE
"chr1",230055507,230055755,3.5,4.18,0.837320574162679,TRUE
"chr1",230057695,230058206,64.67,44.05,0.681150456162053,TRUE
"chr1",230500446,230500876,9.32,0.6,0.0643776824034335,FALSE
"chr1",230680682,230680977,5.25,33.34,0.15746850629874,FALSE
"chr1",231982427,231982854,16.9,6.55,0.387573964497041,TRUE
"chr1",231987041,231987456,8.74,3.58,0.409610983981693,TRUE
"chr1",232193026,232193373,3.5,19.65,0.178117048346056,FALSE
"chr1",233081679,233081930,0.58,4.77,0.121593291404612,FALSE
"chr1",233615338,233615585,107.81,22.62,0.209813560894166,FALSE
"chr1",233636061,233636360,17.48,0.6,0.034324942791762,FALSE
"chr1",233676624,233676954,15.74,0.6,0.0381194409148666,FALSE
"chr1",233677738,233678043,12.25,2.98,0.243265306122449,FALSE
